	Adult obesity Value	Median household income Value
Owen County,KY	0.11327035167318086	-0.32733698814068163
Orange County,FL	-1.6158021761528993	-0.052222611326821655
Kendall County,IL	0.9668631185746631	3.429336642857521
Osceola County,FL	-0.39013051085846323	-0.3817525822766789
Kankakee County,IL	0.6166712142048237	0.6874619039696934
Okaloosa County,FL	-1.2437232777599456	0.6575772751784116
Lake County,IL	-0.412017504881577	2.4194119816462587
Okeechobee County,FL	-0.018051612465508907	-0.8515964787813249
Knox County,IL	-1.2656102717830604	-0.6976187256241051
LaSalle County,IL	-0.543339469020268	0.27826622471794304
Palm Beach County,FL	-1.7690111343147046	0.35976975778507553
Webb County,TX	0.11327035167318086	-0.7820787594005355
Ulster County,NY	-0.6308874451127267	0.7187848304033365
Walker County,TX	-0.018051612465508907	-0.6183525444450899
Greene County,VA	-0.937305361436336	1.1218277919627642
Ward County,TX	-0.08371259453485379	0.44119338542763237
Washington County,TX	-0.17126057062731365	0.5926141649984324
Dane County,WI	-1.9222200924765087	1.1358112412634978
Leavenworth County,KS	-0.03993860648862387	1.4244296348306376
Page County,IA	0.39780127397367415	-0.06356918161655971
Columbia County,WI	0.529123238112364	0.902727117776414
Kleberg County,TX	-0.10559958855796875	-0.5464376623270318
Lamar County,TX	0.6385582082279387	-0.5364494842550793
Polk County,GA	-0.412017504881577	-0.70920501218757
Pike County,GA	-0.565226463043383	0.21354283081169076
Putnam County,GA	0.31025329788121553	-0.4472750304286873
Wayne County,NY	-0.34635652281223334	0.11733669962264416
Tillamook County,OR	-0.8059833972976463	-0.48427124200719945
Multnomah County,OR	-2.294298990869463	0.4631673771859279
Shelby County,IL	0.31025329788121553	0.10159533098124701
Polk County,OR	0.6604452022510549	0.39181183303989914
Newport County,RI	-2.0316550625920837	1.7164040562299534
Providence County,RI	-0.7403224152283014	-0.03552237759051705
Umatilla County,OR	0.24459231581187063	-0.23512612818041603
Weld County,CO	-1.1999492897137156	1.1009724761485273
Kent County,RI	-0.7184354212051877	1.134692565319439
Grady County,OK	0.4853492500661352	0.2777867921704893
Bandera County,TX	-0.7622094092514163	0.19053006853391216
Jefferson County,MO	0.025722375580721015	0.8992112790950867
Jasper County,MO	0.3540272859274454	-0.6133185026968259
Atascosa County,TX	-0.6746614331589578	0.40451679554742276
Jackson County,MO	-0.12748658258108372	-0.12285900665166981
Howell County,MO	0.31025329788121553	-1.2034200631877803
Austin County,TX	-0.6965484271820716	0.8845086809731726
Anne Arundel County,MD	-0.6308874451127267	3.1108336204990996
Allegany County,MD	-0.7622094092514163	-0.6324158991703991
Baltimore County,MD	-0.6090004510896129	1.6015799611147872
Tazewell County,IL	-0.4339044989046932	1.0201880919025754
Calvert County,MD	-0.2588085467197735	3.573645839641091
Crawford County,KS	0.8136541604128597	-0.7376513433364907
Cowley County,KS	1.2732810348982726	-0.20316395835016798
Haywood County,NC	-1.002966343505681	-0.39238000374523635
Glynn County,GA	-0.7184354212051877	-0.07875121228592752
Harnett County,NC	0.44157526201990527	-0.18718287343504397
Pittsburg County,OK	0.3540272859274454	-0.6250646001094421
Halifax County,NC	1.8423428794992605	-1.2823666226684929
Gilmer County,GA	-0.981079349482566	-0.6162750034061238
Guilford County,NC	-0.565226463043383	-0.23129066780078628
Fulton County,GA	-1.8784461044302794	0.6227385100634412
Henderson County,NC	-1.4625932179910952	-0.03488313419391209
Gordon County,GA	-0.3682435168353483	-0.3070410102984741
Catoosa County,GA	-0.981079349482566	0.24015133719537224
Brooke County,WV	0.8574281484590883	-0.3316518810677651
Boone County,WV	0.9668631185746631	-0.8068494410189777
Braxton County,WV	0.04760936960383598	-1.111129297802939
Barbour County,WV	0.8136541604128597	-0.9674593444159741
Berkeley County,WV	1.0325241006440093	0.7203030334702734
Wise County,TX	0.22270532178875566	0.9733635131012621
Wilson County,TX	-0.7403224152283014	1.2009341622926282
Williamson County,TX	-0.4995654809740381	2.0276356849519934
Galveston County,TX	-1.3312712538524054	0.847832091092963
Barnes County,ND	0.39780127397367415	0.3718354768959941
Wood County,TX	-0.21503455867354357	-0.39709442379519794
Gallatin County,MT	-3.191665745817176	0.30735179926346873
Glacier County,MT	0.7042191902972849	-1.1422125079628551
Delaware County,IN	0.15704433971941079	-0.6611019465930467
Dubois County,IN	-0.7403224152283014	0.4385565064166369
Decatur County,IN	-0.23692155269665852	0.2025957876448308
DeKalb County,IN	0.025722375580721015	0.3346794544683308
Elkhart County,IN	0.3321402919043305	0.19732202962283987
Greene County,MO	-0.4995654809740381	-0.5862305637656907
Franklin County,MO	0.4196882679967891	0.3400331179148973
Gasconade County,MO	0.39780127397367415	-0.2922585067519844
Lauderdale County,MS	0.7042191902972849	-0.7074470928469063
Grundy County,MO	0.6385582082279387	-0.7839964895903504
Lamar County,MS	0.7917671663897446	0.2929688228398571
York County,ME	-0.8935313733901074	0.6200217256278702
Lafayette County,MS	0.7917671663897446	-0.5533894342651108
Grainger County,TN	0.22270532178875566	-0.9603477616287439
Giles County,TN	0.6385582082279387	-0.5111194646646078
Gibson County,TN	-0.018051612465508907	-0.8169974299400815
Franklin County,TN	-0.08371259453485379	-0.3093582676111671
Greene County,TN	0.44157526201990527	-0.8775657417684015
Hennepin County,MN	-1.8127851223609346	1.3398097902050559
Houston County,MN	-1.1999492897137156	0.9730438914029597
Hubbard County,MN	-0.7403224152283014	0.017694635176845924
Isanti County,MN	-0.7403224152283014	1.4078892119434843
Orange County,VT	-1.0686273255750258	0.42369409744557157
Mills County,IA	0.5728972261585951	0.933011273690574
Lamoille County,VT	-1.3312712538524054	0.11342133381843879
Franklin County,VT	-0.6090004510896129	0.9158316074068157
Green Lake County,WI	0.025722375580721015	0.2758690619806744
Madison County,IA	0.6385582082279387	1.1592235306641545
Green County,WI	-0.018051612465508907	0.44790544109198444
Mahaska County,IA	-0.06182560051173883	0.06883410690524278
Grant County,WI	-0.28069554074288844	-0.0599734375106568
Marion County,IA	-0.018051612465508907	0.74499380966414
Orleans County,VT	-0.23692155269665852	-0.45015162571340966
Marshall County,IA	0.4853492500661352	0.20147711170077212
Bernalillo County,NM	-2.316185984892578	-0.04239424410402038
Chaves County,NM	-0.23692155269665852	-0.7446830206991453
Colfax County,NM	-1.52825420006044	-0.8443250851449435
Cibola County,NM	0.4196882679967891	-1.0101288411393552
Curry County,NM	-0.21503455867354357	-0.40772184526375543
Taylor County,TX	0.06949636362695094	-0.17287980243600798
Monroe County,TN	1.1200720767364678	-0.8254674049450972
Montgomery County,TN	-0.39013051085846323	0.2566917600825256
Lassen County,CA	-1.3312712538524054	0.1815806609814427
Harrison County,OH	-0.34635652281223334	-0.41075825139762895
Boone County,IA	0.1351573456962958	0.5164642953778665
Hardin County,OH	0.7042191902972849	-0.2019653769815337
Bremer County,IA	0.1351573456962958	1.1758438589758835
Hancock County,OH	-0.17126057062731365	0.3016785141185997
Benton County,IA	0.4853492500661352	1.135331808716044
Hamilton County,OH	-0.45579149292780813	0.099917317065159
Black Hawk County,IA	-0.4776784869509219	0.28833430821447115
Buchanan County,IA	0.4196882679967891	0.6439134475759806
Henry County,OH	-0.17126057062731365	0.47323546068245603
Titus County,TX	0.11327035167318086	-0.5627383689404584
Oktibbeha County,MS	0.46346225604302027	-1.0622271779626595
Noxubee County,MS	2.3676307360540196	-1.5176081926191183
Newton County,MS	0.0913833576500659	-1.0018186769834907
Adams County,OH	-0.5871134570664966	-1.0872375758548287
Pearl River County,MS	0.15704433971941079	-0.7397288843754568
Stearns County,MN	-0.8278703913207612	0.6479886242293371
Lake County,FL	-0.21503455867354357	-0.06612615520297954
Indian River County,FL	-1.4844802120142102	-0.013947912955099631
Jackson County,FL	1.0106371066208943	-0.8666986040261172
Jefferson County,FL	0.5728972261585951	-0.6006934456138779
Roanoke County,VA	-0.981079349482566	1.1356514304143466
Rockbridge County,VA	-1.4625932179910952	0.061882334967163825
Rockingham County,VA	-0.6746614331589578	0.6452718397937661
Russell County,VA	0.025722375580721015	-0.8265860808891559
Scott County,VA	0.3759142799505604	-0.9135231828274305
Wicomico County,MD	0.8574281484590883	0.3359579412615407
Richmond city,VA	-0.30258253476600216	-0.451350207082044
Washington County,MD	0.529123238112364	0.5500245736996269
Minnehaha County,SD	-0.6746614331589578	0.5900571914120126
Utah County,UT	-1.7033501522453598	1.05750392517939
Uintah County,UT	-0.565226463043383	1.4196353093561003
Tooele County,UT	0.003835381557606054	1.3160778791060967
Summit County,UT	-3.8045015784643934	3.5827550580427117
Sevier County,UT	-0.06182560051173883	0.07187051303911635
Fleming County,KY	0.8574281484590883	-0.946444217752586
Fayette County,KY	-1.0248533375287958	0.06627713331882293
Estill County,KY	0.11327035167318086	-1.3895197970243993
Macomb County,MI	0.3321402919043305	0.5707200786647125
Mackinac County,MI	0.3540272859274454	-0.6682934348048525
Livingston County,MI	-0.4995654809740381	2.1269581276994893
Lenawee County,MI	0.3321402919043305	0.03767099132075094
Uinta County,WY	-0.30258253476600216	0.7253370752185374
Scotts Bluff County,NE	0.7042191902972849	-0.04223443325486914
Scott County,KY	-0.08371259453485379	1.13996632334143
Mercer County,IL	-0.06182560051173883	0.5747952553180692
Rockcastle County,KY	1.6891339213374568	-1.1133666496910564
Monroe County,IL	0.4196882679967891	2.074460263753307
Montgomery County,IL	-0.4339044989046932	-0.19453417249600102
Russell County,KY	0.5947842201817101	-1.1266309501706093
Morgan County,IL	0.04760936960383598	-0.10519990782045777
Rowan County,KY	0.7261061843203985	-0.8338574745255373
Pulaski County,KY	0.8136541604128597	-1.19502999360734
Perry County,KY	1.5359249631756522	-1.3150479413199214
Pendleton County,KY	-0.28069554074288844	-0.055898260857300174
Powell County,KY	0.8574281484590883	-1.1937515068141302
Pike County,KY	1.4702639811063072	-1.2031004414894777
Miami-Dade County,FL	-2.513168931100612	-0.3970145183706223
Monroe County,FL	-2.0973160446614285	0.7741592896342413
Martin County,FL	-2.5350559251237277	0.619222671382114
Marion County,FL	-0.4339044989046932	-0.6282608170924668
Manatee County,FL	-1.5063672060373245	0.3156619634193332
Nassau County,FL	-0.6308874451127267	0.7195838846490927
Runnels County,TX	-0.7184354212051877	-0.7283823140857189
Osage County,KS	1.1419590707595841	0.4016402002627004
Douglas County,IL	-0.03993860648862387	0.38382129058233716
DuPage County,IL	-1.550141194083555	2.5820994260822214
Neosho County,KS	0.39780127397367415	-0.4950584743249082
Nemaha County,KS	-0.018051612465508907	0.5135077946685686
Robertson County,TX	-0.10559958855796875	-0.36185613155734947
Greene County,NY	-0.30258253476600216	0.3894945757272062
Rockwall County,TX	-0.6965484271820716	2.954059177481733
Monroe County,GA	0.2008183277656407	0.4650052019511672
Mitchell County,GA	-0.03993860648862387	-1.1995046973835748
Jones County,GA	0.3759142799505604	0.32173477568708037
Jim Wells County,TX	-0.3682435168353483	-0.1216604252830355
Jefferson County,TX	1.2951680289213876	-0.5254225356636438
Jasper County,TX	0.44157526201990527	-0.5358102408584744
Bell County,TX	-0.21503455867354357	0.26572107305957066
Marion County,OR	0.5072362440892489	0.06643694416797417
Calhoun County,SC	1.1419590707595841	-0.5204683993399554
Malheur County,OR	-0.543339469020268	-1.0090900706198722
Barnwell County,SC	1.4702639811063072	-1.2399368422188386
Linn County,OR	0.28836630385809936	-0.2688462173513277
Bastrop County,TX	0.3321402919043305	0.4125872434295604
Lincoln County,OR	-0.6746614331589578	-0.5990154316977899
Hughes County,OK	1.076298088690238	-1.0296257647358065
Haskell County,OK	1.0106371066208943	-0.9915907826378114
Charleston County,SC	-1.3093842598292904	0.4018799165364273
Bexar County,TX	-0.6090004510896129	0.23783407988267927
Atchison County,KS	-0.23692155269665852	-0.2815511798588513
Allen County,KS	0.7479931783435135	-0.6813180190106786
Henry County,MO	0.17893133374252573	-0.6784414237259563
Barton County,KS	0.9668631185746631	-0.0623706002479254
Saginaw County,MI	1.9080038615686066	-0.2536641866819599
Dorchester County,MD	0.529123238112364	-0.43496959504404187
Cecil County,MD	0.17893133374252573	1.1566665570777346
Brown County,SD	-0.12748658258108372	0.4336822755175241
Caroline County,MD	0.7042191902972849	0.14786057181053103
Carroll County,MD	-0.7184354212051877	2.9387173359632137
Fayette County,GA	-0.39013051085846323	2.504750975093021
Hertford County,NC	0.9230891305284344	-1.4116535996318462
Fannin County,GA	-1.0686273255750258	-0.7918272211987611
Hoke County,NC	0.8355411544359733	-0.2834689100486662
Forsyth County,GA	-1.0686273255750258	3.0915764131763748
Payne County,OK	-0.30258253476600216	-0.534212132366962
Iredell County,NC	-0.6090004510896129	0.5036794274457673
Pawnee County,OK	0.6385582082279387	-0.3393228018270246
Jackson County,NC	0.31025329788121553	-0.7664972016082896
Ottawa County,OK	0.39780127397367415	-0.9702560342761208
Osage County,OK	1.2076200528289278	0.023288014897139327
Okmulgee County,OK	1.4046029990369624	-0.7622622141057818
Yuma County,AZ	-0.12748658258108372	-0.641045685024566
Putnam County,WV	0.3321402919043305	0.9388443696845943
Lincoln County,WV	2.083099813753526	-1.0729345048557926
Santa Cruz County,AZ	-2.1410900327076585	-0.8196343089510769
Preston County,WV	0.9887501125977781	-0.5036083547544995
Pinal County,AZ	-0.23692155269665852	0.17207191545694392
Grand Forks County,ND	-0.4339044989046932	0.21673904779471556
Hamilton County,TN	-0.23692155269665852	0.05253340029181628
Hunterdon County,NJ	-2.1192030386845433	4.486964842540429
Flathead County,MT	-1.9441070864996237	-0.029689281596496787
Cumberland County,NJ	0.5728972261585951	-0.182548358809658
Essex County,NJ	-0.8059833972976463	0.5497848574259001
Fergus County,MT	-1.0686273255750258	-0.3841497450139475
Gloucester County,NJ	-0.39013051085846323	2.4978791085795176
Hudson County,NJ	-1.550141194083555	0.7988500658281079
Burke County,GA	0.28836630385809936	-1.0122063821783214
Daviess County,IN	0.5072362440892489	-0.0041994511568739816
Wood County,WV	0.6823321962741699	-0.46269677737178205
Clinton County,IN	-0.21503455867354357	0.17758538975266172
Wetzel County,WV	0.5072362440892489	-0.616035287132397
Clay County,IN	0.3321402919043305	-0.266688770887786
Wyoming County,WV	1.5140379691525372	-1.0630262322084156
Dearborn County,IN	-0.21503455867354357	0.9235025281660753
Williams County,ND	0.8355411544359733	3.0868619931264134
Muscatine County,IA	0.9668631185746631	0.5368401786446496
Ward County,ND	-0.28069554074288844	1.182875536338538
Washington County,ME	-0.018051612465508907	-0.7723302976023099
Hinds County,MS	0.7698801723666285	-0.7406078440457887
Dent County,MO	0.9449761245515482	-1.0636654756050208
Grenada County,MS	1.8642298735223766	-1.1244735037070677
Piscataquis County,ME	0.0913833576500659	-0.857269763926194
Greene County,MS	1.579698951221882	-0.6478376461134938
Sagadahoc County,ME	-1.1342883076443708	0.6318477284650619
Harrison County,MS	0.44157526201990527	-0.5363695788305037
Somerset County,ME	0.6385582082279387	-0.6968995768029245
Hancock County,MS	-0.1931475646504286	-0.11462874792038094
Dunklin County,MO	0.3759142799505604	-1.2973888424887094
DeKalb County,TN	0.3321402919043305	-0.7293411791806262
Dickson County,TN	1.492150975129421	-0.14451337671166284
Dyer County,TN	0.9449761245515482	-0.3433979784803812
Fayette County,TN	0.3540272859274454	0.7071985438398717
Fentress County,TN	1.1857330588058128	-1.3922365814599704
Faribault County,MN	-0.959192355459451	0.03519392315890672
Douglas County,MN	-1.0248533375287958	0.3656028537790958
Freeborn County,MN	0.0913833576500659	-0.041515284433688564
Fillmore County,MN	-1.0467403315519108	0.3772690457671363
Webster County,KY	0.46346225604302027	-0.3754400537352049
Goodhue County,MN	-0.03993860648862387	1.0504722478167354
Addison County,VT	-1.6376891701760148	0.9082405920721318
Bennington County,VT	-1.3531582478755204	-0.24359610318543176
Caledonia County,VT	-0.412017504881577	-0.21522967746108662
Chittenden County,VT	-2.2067510147770033	1.1334939839508047
Colonial Heights city,VA	-1.0248533375287958	0.3701574629799061
Jefferson County,WI	-0.39013051085846323	0.6905782155281427
Juneau County,WI	0.6385582082279387	-0.20492187769083164
Custer County,NE	0.6823321962741699	-0.16608784134708027
Dona Ana County,NM	-1.7033501522453598	-0.6990570232664662
Dakota County,NE	0.7479931783435135	0.20507285580667503
Grant County,NM	-2.184864020753888	-0.7592258079719082
Dawson County,NE	0.4196882679967891	-0.028490700227862487
Eddy County,NM	-0.1931475646504286	0.7418774981056907
Teller County,CO	-2.8633608354704516	1.1712093443504974
Lynchburg city,VA	-0.2588085467197735	-0.6118802050544647
Manassas city,VA	-0.7622094092514163	1.980651295301529
Polk County,TN	0.4853492500661352	-0.8853165679522367
Obion County,TN	0.31025329788121553	-0.5624986526667315
Overton County,TN	0.2008183277656407	-0.9459647852051323
Dubuque County,IA	-0.7184354212051877	0.6070770468466197
Highland County,OH	0.5947842201817101	-0.48834641866055606
Emmet County,IA	0.7698801723666285	-0.03040843041767737
Hocking County,OH	0.6604452022510549	-0.42737857970935794
Fayette County,IA	1.645359933291227	-0.17583630314530593
Holmes County,OH	-0.6090004510896129	0.1874936624000386
Floyd County,IA	0.4196882679967891	0.045501722929161714
Huron County,OH	0.5510102321354801	0.008105984227771512
Franklin County,IA	0.46346225604302027	0.2654813567858438
Jackson County,OH	1.2732810348982726	-0.5243038597195852
Sunflower County,MS	2.4770657061695944	-1.477895196605035
Stone County,MS	0.24459231581187063	-0.5263014953339756
Tate County,MS	0.8355411544359733	-0.5391662686906504
Tallahatchie County,MS	1.9080038615686066	-1.5395022789528383
Tippah County,MS	0.7261061843203985	-0.8547127903397742
Jasper County,IA	0.7261061843203985	0.40172010568727606
York County,VA	-0.8935313733901074	2.672552366701823
Ben Hill County,GA	1.1200720767364678	-1.3297505394418356
Wise County,VA	0.4853492500661352	-0.7346948426271928
Wythe County,VA	-0.14937357660419867	-0.5266211170322781
Washington County,VA	-0.06182560051173883	-0.3491511690498259
Westmoreland County,VA	-0.14937357660419867	0.040707397454624504
Richland Parish,LA	1.667246927314342	-0.8834787431869974
Bartow County,GA	0.7261061843203985	0.29704399949321375
Sabine Parish,LA	1.9517778496148352	-0.6521525390405772
St. Bernard Parish,LA	0.9668631185746631	-0.16840509865977327
Gooding County,ID	0.17893133374252573	-0.24399563030830987
St. Charles Parish,LA	1.076298088690238	1.0410434077168123
Barrow County,GA	0.9449761245515482	0.15784874988248354
Gem County,ID	-0.8716443793669912	-0.48219370096823333
Daviess County,KY	-0.4776784869509219	-0.3461946683405279
Clay County,KY	0.4853492500661352	-1.798475760002423
Whitley County,KY	0.9887501125977781	-1.3293510123189574
Pacific County,WA	0.9449761245515482	-0.6019719324070878
Wayne County,KY	0.9012021365053194	-1.366666845595772
Mason County,WA	0.3759142799505604	0.36680143514773006
Okanogan County,WA	-0.45579149292780813	-0.7943042893606054
Lewis County,WA	0.46346225604302027	-0.278035341177524
Woodford County,KY	-0.03993860648862387	0.746671823580228
Menard County,IL	-0.018051612465508907	1.0919431631714824
Worth County,GA	1.4046029990369624	-0.5865501854639932
Marion County,IL	1.076298088690238	-0.2743596916470455
Massac County,IL	0.7261061843203985	-0.5699298571522642
Cullman County,AL	0.8136541604128597	-0.6233066807687784
Otsego County,MI	1.0106371066208943	-0.24207790011849498
Osceola County,MI	0.6385582082279387	-0.5982962828766093
Ottawa County,MI	-1.1561753016674856	1.0271398638406544
Montgomery County,KS	0.9012021365053194	-0.4396041096694278
Miami County,KS	0.3540272859274454	1.2945833198952548
Fulton County,IL	0.31025329788121553	-0.26269349965900496
Reeves County,TX	-0.3244695287891184	-0.6965000496800464
Ford County,IL	-0.30258253476600216	0.25205724545713964
Clare County,MI	0.04760936960383598	-1.0441685520085693
Randall County,TX	-0.937305361436336	1.3514759821930964
Red River County,TX	-0.018051612465508907	-1.0693387607498896
Morgan County,GA	-0.5871134570664966	0.20555228835412875
Walton County,FL	-0.8278703913207612	-0.06836350709109691
Muscogee County,GA	0.24459231581187063	-0.4746026856335494
Newton County,GA	0.5947842201817101	0.02680385357846661
Oconee County,GA	-0.018051612465508907	2.6295632482801397
Crenshaw County,AL	1.2295070468520426	-1.0609486911694497
Kitsap County,WA	-0.3244695287891184	1.1326949297050486
Kendall County,TX	-0.7840964032745326	2.4004743960218367
Juneau City and Borough,AK	-0.8716443793669912	2.6458639548935663
Johnson County,TX	0.4853492500661352	0.6554997341394454
Jones County,TX	-0.17126057062731365	-0.5308561045347859
Kaufman County,TX	-0.10559958855796875	0.7880628335103992
Anderson County,SC	0.39780127397367415	-0.36744951127764286
Yamhill County,OR	-0.23692155269665852	0.41394563564734593
Allendale County,SC	2.06121281973041	-1.7733055512611027
Aiken County,SC	0.22270532178875566	0.06507855195018863
Abbeville County,SC	0.7042191902972849	-0.97465083262778
Brazoria County,TX	0.1351573456962958	2.082770427909171
Bamberg County,SC	2.2144217778922157	-1.3882413102311895
Bourbon County,KS	1.1200720767364678	-0.7425255742356036
Brown County,KS	-0.08371259453485379	-0.15514079818022034
Butler County,KS	0.06949636362695094	0.9908628010833229
Carson City,NV	-1.5063672060373245	-0.16648736846995837
Oklahoma County,OK	-0.1931475646504286	0.04022796490717079
Franklin County,NC	0.17893133374252573	0.03543363943263358
Edgecombe County,NC	1.7985688914530318	-1.2870810427184545
Elbert County,GA	0.31025329788121553	-0.9885543765039378
Forsyth County,NC	-0.4995654809740381	-0.14211621397439425
Emanuel County,GA	0.5728972261585951	-1.406619557883582
Duplin County,NC	-0.39013051085846323	-1.087796913826858
Nowata County,OK	0.9012021365053194	-0.6405662524771123
Durham County,NC	-0.6090004510896129	0.2415097294131578
Effingham County,GA	0.5947842201817101	1.0765214162283876
Graham County,AZ	0.17893133374252573	-0.13396586066768099
St. Charles County,MO	-0.5871134570664966	2.117289571325839
Ohio County,WV	-0.3682435168353483	-0.6014924998596342
St. Francois County,MO	0.5728972261585951	-0.5870296180114469
Ste. Genevieve County,MO	-0.4776784869509219	-0.06780416911906757
Apache County,AZ	0.39780127397367415	-1.2270720688621637
Monroe County,WV	0.17893133374252573	-0.9086489519283177
Cochise County,AZ	-1.3750452418986352	-0.2155492991593891
Monongalia County,WV	-0.7840964032745326	-0.310636754404377
Coconino County,AZ	-2.0754290506383133	0.07434758120096056
Nicholas County,WV	1.0106371066208943	-0.9067312217385028
Gila County,AZ	-0.9154183674132211	-0.8026943589410455
Morgan County,WV	0.6604452022510549	-0.26181453998867316
Rio Grande County,CO	-1.7471241402915891	-0.5696901408785373
Franklin County,IL	-0.10559958855796875	-0.7962220195504203
Pueblo County,CO	-1.0248533375287958	-0.5066447608883731
Kingfisher County,OK	-0.412017504881577	0.9430793571871021
Callahan County,TX	-0.34635652281223334	-0.5534693396896865
Le Flore County,OK	1.8204558854761455	-0.8865950547454465
Cape May County,NJ	-0.8497573853438762	0.6141886296338499
Bergen County,NJ	-2.316185984892578	2.9234553998692703
Lincoln County,MT	-0.8497573853438762	-0.8780451743158553
Fayette County,IL	1.3389420169676174	-0.5157539792899938
Camden County,NJ	-0.4339044989046932	1.1156750742704415
Burlington County,NJ	-0.8716443793669912	2.6174176237446454
Brown County,IN	-0.018051612465508907	0.38829599435857187
Boone County,IN	-0.7184354212051877	1.6484045399161007
Cass County,IN	0.7261061843203985	-0.26309302678188307
Carroll County,IN	-0.5214524749971519	0.6069172359974684
Clark County,IN	0.025722375580721015	0.345786308484342
Cedar County,MO	0.7261061843203985	-1.1259917067740044
Itawamba County,MS	0.4196882679967891	-0.7476395214084433
Holmes County,MS	3.4182064491635376	-2.0042322282846445
Jackson County,MS	0.06949636362695094	0.023607636595441808
Cooper County,MO	0.9449761245515482	-0.44399890802108694
Cole County,MO	-0.21503455867354357	0.3326019134293647
LaGrange County,IN	0.6823321962741699	0.34203075352928786
McDowell County,NC	-0.14937357660419867	-0.786393652327619
Crawford County,MO	0.44157526201990527	-0.8265061754645803
Dallas County,MO	0.3759142799505604	-1.0176399510494636
Mecklenburg County,NC	-1.6376891701760148	0.905044375089107
Chemung County,NY	0.2008183277656407	0.09248611257962631
Madison County,NC	-1.3531582478755204	-0.7413269928669692
Le Sueur County,MN	0.44157526201990527	1.1140769657789291
York County,NE	0.24459231581187063	0.2886539299127736
Lake County,MN	-0.5871134570664966	0.3722350040188722
Carroll County,MO	0.7042191902972849	-0.6956210900097146
Koochiching County,MN	-1.3312712538524054	-0.2884230463723546
Dodge County,NE	-0.03993860648862387	0.18541612136107247
Luna County,NM	-1.7252371462684741	-1.634429923348675
Douglas County,NE	-0.6090004510896129	0.4090714047482331
Lincoln County,NM	-2.0754290506383133	-0.6174735847747581
Lea County,NM	0.8136541604128597	0.9006495767374478
Oconto County,WI	-0.5214524749971519	0.4037976467262422
Monroe County,WI	0.1351573456962958	0.41993854249051743
Outagamie County,WI	0.22270532178875566	0.9312533543499103
Oneida County,WI	-0.17126057062731365	0.10527098051172554
Ozaukee County,WI	-0.8059833972976463	2.368512226191589
Rutherford County,TN	0.6385582082279387	0.4855408960671015
Clinton County,NY	-0.30258253476600216	0.30791113723549807
Putnam County,TN	0.6385582082279387	-0.8014158721478356
Rhea County,TN	0.8793151424822033	-0.78072036718275
Roane County,TN	0.6385582082279387	-0.355863224714178
Robertson County,TN	0.9012021365053194	0.3929305089839578
Greene County,IA	-0.5214524749971519	0.11206294160065325
Licking County,OH	-0.3682435168353483	0.7659290309029524
Lake County,OH	-1.002966343505681	0.8769176656384887
Lawrence County,OH	1.7329079093836868	-0.48858613493428293
Hamilton County,IA	-0.2588085467197735	0.47691111021293453
Jefferson County,OH	0.5728972261585951	-0.6052480548146882
Knox County,OH	0.7042191902972849	-0.06508738468349648
Smith County,MS	1.076298088690238	-0.6989771178418906
Simpson County,MS	1.8642298735223766	-1.069498571599041
Rankin County,MS	0.06949636362695094	0.8506287809531097
Scott County,MS	0.6823321962741699	-1.2524020884526352
Twin Falls County,ID	-0.937305361436336	-0.2785946791495533
Washington County,ID	0.11327035167318086	-0.9402915000602633
Anchorage Municipality,AK	-0.8716443793669912	2.195596887409947
Webster County,MO	0.4196882679967891	-0.4923416898893371
Warren County,VA	-0.7622094092514163	1.0380869070075145
Tazewell County,VA	-0.4776784869509219	-0.7535525228270391
Sussex County,VA	1.6891339213374568	-0.7970210737961765
Mille Lacs County,MN	0.46346225604302027	0.05684829321889976
St. James Parish,LA	1.492150975129421	-0.019621198099968658
Morrison County,MN	-0.3682435168353483	0.23671540393862056
St. Helena Parish,LA	2.14876079582287	-1.016281558831678
Martin County,MN	0.3540272859274454	0.345147065087737
St. Landry Parish,LA	2.4551787121464805	-1.2017420492716921
Meeker County,MN	-0.565226463043383	0.5298884067065707
St. John the Baptist Parish,LA	0.8793151424822033	-0.03975736509302492
St. Martin Parish,LA	0.8793151424822033	-0.0806689424757424
Mower County,MN	-0.3244695287891184	-0.014826872625431453
Casey County,KY	1.1638460647826978	-1.4685462619296876
Christian County,KY	1.2295070468520426	-0.877885363466704
Carroll County,KY	1.579698951221882	-0.32821594781101343
Carter County,KY	0.5510102321354801	-1.017320329351161
Woodford County,IL	0.2008183277656407	1.7902366685378264
Winnebago County,IL	0.11327035167318086	-0.0011630450230004181
Clark County,KY	0.22270532178875566	0.10303362862360817
Bosque County,TX	-0.14937357660419867	-0.26572990579287853
Bowie County,TX	0.3759142799505604	-0.4666121431759874
Macoupin County,IL	0.46346225604302027	0.06563788992221797
Trigg County,KY	-0.4995654809740381	-0.2434362923362805
Macon County,IL	-0.08371259453485379	-0.01179046649155789
Hot Spring County,AR	0.3321402919043305	-0.7903889235564
Union County,KY	0.4853492500661352	-0.2879436138249009
McHenry County,IL	-0.6746614331589578	2.3279202705071738
Warren County,KY	-0.39013051085846323	0.09608185668552922
Greene County,AR	0.6823321962741699	-0.41155730564338516
Washington County,KY	0.529123238112364	-0.6184324498696656
Hempstead County,AR	2.236308771915331	-1.1655448919389364
Garland County,AR	0.003835381557606054	-0.56745278899042
Pierce County,WA	0.003835381557606054	1.0127568874170427
Grant County,AR	1.2295070468520426	-0.13228784675159297
